#{"t_start": 1643621120.784811, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
-56.786432,50,21675.02132
-55.784592,50,21701.753356
-56.470176,50,21733.514311
-57.048526,50,21749.272195
-57.427434,50,21766.900346
-56.833411,50,21793.314156
-56.496655,50,21808.782436
-57.181269,50,21824.160649
-57.235588,50,21846.771779
-57.288443,50,21868.314486
-57.894402,50,21904.794814
-58.253043,50,21924.649386
-57.320849,50,21943.258458
-58.420301,50,21962.087303
-57.735075,50,21983.485534
-57.319204,50,22010.317114
-58.062771,50,22032.428834
-57.53302,50,22062.197802
-57.691553,50,22081.017722
-57.764623,50,22100.380944
-58.664614,50,22118.514077
-57.486814,50,22140.197811
-58.366114,50,22171.450157
-57.737897,50,22197.805691
-57.52958,50,22221.214366
-57.60233,50,22249.247803
-57.83703,50,22273.789683
-57.622806,50,22304.662592
-57.039088,50,22333.877999
-57.529188,50,22354.714042
-57.552245,50,22383.785333
-57.838463,50,22420.577258
-57.530694,50,22452.374943
-57.774565,50,22476.28083
-59.206202,50,22520.741452
-57.987259,50,22554.907813
-57.698976,50,22582.114339
-57.716447,50,22614.33882
-57.715537,50,22646.899265
-57.389885,50,22678.028281
-58.189962,50,22704.958431
-57.470158,50,22725.061469
-57.466452,50,22746.727119
-57.54608,50,22779.199504
-58.120465,50,22809.698563
-58.272881,50,22828.035689
-58.705174,50,22849.577444
-58.720961,50,22873.438318
-59.732315,50,22901.970613
-63.391445,50,22922.64565
-63.872608,50,22945.977334
-60.421753,50,22966.863259
-59.423232,50,22992.170449
-61.278022,50,23024.73552
-62.047928,50,23058.181942
-61.984736,50,23079.114126
-61.227079,50,23114.262457
-61.249235,50,23144.607293
-413.841734,12,23159.043869
-413.917844,12,23166.733746
-61.17874,50,23177.354489
-414.027503,12,23192.578844
-412.752212,11,23202.253912
-61.123542,50,23213.495168
-60.818419,50,23234.315267
-60.274452,50,23258.247622
-60.968536,50,23287.196849
-61.676569,50,23312.990409
-60.939974,50,23330.456728
-60.928046,50,23357.106561
-61.204401,50,23377.362459
-60.105556,50,23399.005623
-61.162763,50,23418.859017
-64.100478,50,23442.354851
-61.449715,50,23457.861202
-60.75348,50,23480.885792
-62.569686,50,23507.459504
-62.615087,50,23537.289182
-407.29699,7,23548.8185
-408.59595,8,23551.997252
-63.786135,50,23560.418454
-67.089674,50,23583.702407
-65.006911,50,23600.979921
-65.870752,50,23621.317935
-67.39846,50,23644.303927
-408.773934,8,23652.239967
-410.029858,9,23655.108382
-411.455118,10,23658.123433
-71.573502,50,23665.524932
-70.374644,50,23685.348548
-69.646442,50,23711.309835
-69.737838,50,23743.972325
-69.107837,50,23756.434703
-71.30307,50,23768.269686
-70.800621,50,23780.521278
-71.905885,50,23793.521778
-71.859694,50,23805.167137
-70.929931,50,23817.501881
-69.148091,50,23842.5401
-71.317689,50,23865.731412
-70.837514,50,23877.913696
-69.709789,50,23901.180752
-74.128876,50,23914.0533
-68.131155,50,23930.320601
-70.490601,50,23946.542853
-75.204832,50,23960.822201
-74.360521,50,23976.043776
-71.591875,50,23989.881803
-76.657659,50,24002.499821
-72.646191,50,24018.168272
-65.531064,50,24029.766027
-66.961914,50,24042.128626
-68.583362,50,24061.750873
-66.912849,50,24073.889665
-66.84705,50,24092.815286
-69.482447,50,24111.888429
-64.649745,50,24127.353384
-63.520727,50,24147.156235
-66.678163,50,24180.265134
-64.736085,50,24205.711065
