#{"t_start": 1644673223.226227, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
227.932646,94,20308.812166
26.261937,100,20329.827435
33.198453,100,20351.061671
231.056943,99,20372.33048
226.005883,93,20392.804456
224.144119,85,20412.86711
222.503611,75,20431.078191
29.403537,97,20448.159482
221.038169,79,20468.341821
0,7,20482.846698
28.899303,92,20488.327102
21.910778,100,20508.287431
223.725861,83,20529.188067
219.120964,72,20546.809696
28.957919,98,20563.881015
220.637847,74,20584.498897
23.317729,73,20600.860159
224.760531,73,20617.241586
11.576861,69,20632.869492
15.43007,87,20648.077908
224.786722,89,20666.781606
25.45955,97,20685.374407
228.68052,87,20705.903515
223.448357,89,20724.810033
229.584905,90,20744.435545
29.740706,100,20763.883459
217.421501,67,20784.639267
34.38059,96,20800.549659
224.824974,76,20821.187842
225.564797,83,20837.971634
23.943116,100,20856.336532
31.136151,98,20877.894154
217.445727,66,20897.842966
25.330539,100,20913.455405
20.881058,74,20933.658885
229.675481,96,20950.404482
223.14007,73,20969.716484
227.872762,92,20986.471086
225.935905,80,21005.747589
218.83208,68,21022.575581
220.20032,67,21037.719455
19.533247,69,21053.146894
226.194222,94,21069.566484
17.606177,82,21090.021139
224.540907,74,21107.13409
222.360111,75,21123.067432
224.363993,93,21139.835356
220.319053,73,21159.021628
220.233074,71,21174.711857
222.997174,71,21189.811635
221.968767,85,21206.218436
29.582461,100,21225.922295
219.879568,75,21246.510611
29.234413,93,21263.486462
228.909707,97,21283.791215
216.521466,76,21303.798724
22.79257,78,21320.291133
223.606688,74,21336.728868
220.712758,82,21353.975337
216.390215,73,21370.961918
220.203886,71,21387.221647
229.163644,94,21403.402756
30.737638,92,21423.842022
230.09736,95,21444.094939
30.069386,98,21464.912047
222.607291,72,21484.994265
223.616475,72,21500.591898
222.380063,73,21516.22786
25.950203,100,21534.036209
219.631444,77,21554.018812
26.350168,91,21571.168406
221.298364,75,21590.846951
223.516416,77,21607.438528
226.020989,87,21624.744762
224.155557,82,21643.766872
216.93364,71,21660.901027
220.484368,70,21676.589622
18.043146,86,21692.689332
25.225124,88,21710.854264
220.174911,67,21729.10657
220.458724,66,21743.665189
226.319585,75,21758.307705
12.401348,73,21774.403394
226.002591,91,21791.382511
229.679888,92,21812.267423
219.033548,66,21831.338013
26.888548,93,21846.811479
226.026884,81,21866.269167
223.493592,69,21883.09172
25.555147,91,21899.393286
28.50555,100,21919.193949
23.904916,88,21940.519341
15.78682,92,21959.966355
225.513456,90,21980.036194
25.79013,87,21999.821322
26.306277,81,22018.717439
25.82799,94,22036.807815
217.206762,67,22055.75044
27.402229,83,22071.655701
227.195272,86,22090.402716
15.043229,92,22108.759572
26.474099,92,22128.866135
222.464095,78,22148.274189
223.934883,74,22164.661191
26.287085,88,22181.377978
27.270511,99,22200.612586
223.330448,80,22221.422053
229.309597,99,22239.588416
221.232361,83,22260.105762
219.86043,71,22547.830883
222.254181,76,22563.299151
26.63487,86,22579.506773
21.286687,77,22597.29699
16.337003,73,22614.170799
224.066412,80,22630.451977
24.036389,87,22648.058372
217.888413,82,22667.490662
221.093254,87,22684.982384
223.521118,80,22703.326722
214.963841,64,22965.625686
26.90984,89,22980.426539
224.909683,83,22998.853423
222.604358,76,23016.42845
28.49198,99,23033.231489
220.933134,86,23054.411063
223.30778,76,23071.836147
215.527201,65,23087.658443
222.0089,84,23102.684485
27.963094,89,23121.324295
222.293203,74,23140.383051
226.281855,79,23156.830679
25.924442,90,23174.358449
20.508894,97,23444.109236
220.898364,74,23463.84794
227.934134,89,23479.846968
30.07453,100,23499.025756
225.559956,98,23520.459727
26.57351,99,23541.261157
17.538647,73,23561.043942
34.218089,100,23823.450572
220.989626,79,23843.402668
216.429386,78,23860.767074
13.174154,73,23877.59657
226.634568,81,23893.538404
223.858709,73,23911.041822
32.165726,98,23928.029472
226.083591,82,23948.043986
222.741626,83,23965.27883
218.179062,70,23982.822564
222.787008,94,23999.15088
217.884773,67,24018.602715
222.044526,75,24033.752422
216.873277,72,24049.404091
28.100249,93,24065.873581
25.395337,87,24085.40937
226.572792,99,24104.65838
221.821371,76,24125.123009
212.652595,70,24141.502218
226.399674,86,24157.779347
220.523911,70,24176.176748
224.097108,81,24191.944098
33.338208,95,24210.39515
227.625953,97,24231.233077
222.646489,78,24251.326243
222.579387,73,24268.145955
222.315653,75,24284.11455
228.339251,96,24300.55724
222.751141,96,24321.811914
222.468285,79,24341.298573
14.456108,74,24358.562992
37.648042,100,24375.353808
230.346667,91,24396.843846
227.212453,92,24416.43935
223.446483,84,24681.34435
26.872908,89,24699.273763
28.463048,89,24718.622409
23.447744,85,24737.435361
224.730594,84,24755.799367
28.687355,90,24774.279631
223.475201,83,24793.842823
215.840838,81,24811.870145
224.467935,74,24829.379833
224.736791,84,24845.730678
26.005994,85,24863.835797
227.2176,97,24882.902329
30.708649,100,24903.614064
9.241548,69,24923.488278
30.291357,93,24939.051183
3.387841,54,24957.712723
226.261771,87,24971.235913
214.925493,71,24989.074865
31.692105,100,25006.028118
222.547084,74,25026.203318
216.177167,72,25042.429264
223.390238,85,25058.398979
222.223864,75,25077.143661
221.071218,72,25093.481718
34.738213,100,25110.838188
227.312424,84,25131.906726
220.624959,73,25149.579333
226.14671,96,25167.196606
19.853688,99,25188.481084
224.761167,83,25209.096894
228.942671,91,25227.837046
221.276517,74,25247.161033
226.023437,90,25504.503018
220.466686,74,25522.688925
27.830273,98,25540.175061
225.419811,77,25560.201269
222.202396,74,25576.150827
32.265296,97,25593.150849
225.56315,79,25613.282466
21.945013,75,25629.608092
226.730541,93,25646.287888
223.374434,76,25665.942379
224.510799,85,25682.890541
218.356778,66,25700.624359
26.810058,93,25715.732613
29.480726,100,25736.558046
29.046261,100,25758.887651
226.554414,84,25779.506199
223.649824,82,25797.565627
222.966151,88,25815.026921
27.587424,93,25834.249027
229.742176,97,25854.746725
24.636578,100,25876.130231
222.178368,83,25896.256674
27.118259,100,25914.908254
23.282446,80,25935.650293
31.798045,88,25953.459682
218.042646,76,25971.773474
222.463331,79,25987.709798
225.806983,97,26005.158891
225.40635,83,26025.351699
26.833196,92,26043.576507
223.767854,81,26063.084479
28.779485,92,26326.985222
225.509516,76,26346.386283
227.526346,96,26363.908269
229.620568,94,26609.646529
225.338607,83,26629.680049
31.771959,100,26648.558599
218.182834,72,26668.939351
217.670543,72,26685.189462
28.903364,91,26701.712808
32.578146,96,26722.048623
220.215515,75,26741.309479
221.130574,75,26757.658135
223.413638,78,26774.079036
29.689651,100,26791.210228
225.779164,78,26811.881016
27.755109,100,26829.520799
220.917694,75,26850.22925
1.480337,100,26867.043074
225.590019,76,26887.878152
19.74121,73,26904.412955
223.26398,74,26920.503244
24.658156,94,26937.919095
220.681825,74,26957.872826
27.062021,90,26974.641456
11.262956,98,26995.354292
222.927708,81,27016.361449
230.00369,96,27034.439114
227.744431,91,27055.123703
23.219356,74,27073.979387
219.177181,77,27090.269973
27.016167,79,27107.332062
220.622613,70,27124.015963
223.416024,77,27140.105955
220.796126,64,27156.18628
33.932636,98,27171.868757
225.674127,87,27191.933556
223.411007,74,27210.280844
226.664817,89,27226.790277
226.408632,91,27245.771691
222.117699,67,27264.995415
223.627199,71,27279.881857
224.64506,77,27295.540745
222.393674,73,27312.367931
34.359575,96,27330.343343
224.237319,80,27350.571161
226.9806,82,27368.030519
229.31568,82,27385.32697
28.504106,92,27403.203298
224.972951,82,27422.494292
222.207917,74,27440.193136
231.355008,100,27659.255862
25.619475,100,27697.323231
220.483144,89,27734.166082
225.674444,95,27771.750704
28.889304,100,27809.713217
231.056828,97,27847.397697
29.415458,100,27883.754243
25.454501,100,27922.568026
20.730558,100,27962.537415
224.791364,86,28000.420074
23.874743,100,28034.304729
22.427457,100,28072.995486
233.514915,99,28111.880284
27.886148,100,28149.777617
226.037975,86,28187.160153
223.796625,85,28220.348463
26.357998,100,28254.372573
21.705856,100,28292.539113
227.465084,97,28332.241344
226.655667,98,28369.773714
227.988277,88,28407.434197
224.479786,93,28444.069732
224.278063,86,28478.957567
223.531573,90,28513.495874
222.467933,83,28547.763387
27.002254,100,28581.151779
220.637298,79,28618.137364
24.996702,100,28650.399771
26.521367,100,28689.844269
24.083727,100,28726.613395
224.544042,89,28765.884435
227.561566,96,28801.861992
23.055884,100,28840.056918
0,100,28879.395607
23.073397,100,28918.901096
22.98215,100,28954.913368
229.918327,95,28993.559644
228.186595,91,29029.12941
1.243167,100,29065.720054
25.618908,100,29103.266056
0,100,29141.765525
26.448952,100,29180.700487
226.250679,91,29218.340213
24.720137,100,29254.497998
228.921011,89,29290.883971
228.812667,93,29325.620969
0,100,29364.741102
231.858456,97,29402.442299
0,100,29438.617126
27.7773,100,29477.491898
228.777152,89,29514.247152
21.426587,100,29551.601872
33.355072,100,29588.956764
25.179922,100,29627.696288
27.227659,93,29667.619179
28.596502,100,29705.586989
30.682476,100,29746.179084
21.833359,100,29785.543537
224.962341,86,29823.114444
27.570436,100,29858.461943
21.652258,100,29897.335394
229.01354,90,29933.085546
229.12113,97,29968.357933
3.48666,100,30007.170584
21.330949,100,30046.195391
0.540848,100,30084.800608
226.583691,100,30122.511142
19.823705,100,30160.656703
20.495555,100,30200.565697
27.625961,100,30238.70343
229.337255,97,30278.117037
225.33093,88,30315.307217
29.598053,100,30351.464286
21.696345,100,30660.594793
23.2223,100,30698.921119
225.467623,87,30737.539941
16.285832,100,30771.15715
232.205544,95,30808.087332
3.117814,100,30844.787783
34.029053,100,30884.011953
225.602547,91,30921.645762
231.448867,98,30958.73034
22.938222,100,30997.963855
24.418117,91,31035.564228
23.2309,100,31071.01204
0,100,31110.988588
225.22737,95,31150.126813
35.436293,100,31189.114254
222.809491,88,31227.907085
228.94774,97,31262.801841
20.993805,100,31301.331778
217.633706,85,31340.910619
26.926704,100,31377.720621
226.305992,91,31417.743203
25.15031,100,31456.55792
0,100,31496.573752
23.471722,84,31536.381815
25.555006,100,31571.326783
27.774665,100,31610.317681
21.823665,100,31649.193217
31.766697,100,31686.866945
25.408894,100,31726.744888
26.202984,100,31771.333345
230.605664,96,31809.863405
28.23706,100,31850.033814
227.948529,93,31889.722788
225.104971,85,31925.542071
0,100,31959.277143
224.323322,86,32001.557586
26.090897,100,32035.109613
22.283227,100,32074.573559
24.896629,100,32114.622832
36.99684,100,32153.420389
224.770076,87,32191.454532
225.919206,91,32225.67173
229.555879,98,32261.701843
0,1,32290.718165
228.56962,93,32300.322907
225.624868,93,32335.234704
24.026318,100,32372.954079
0,100,32412.682408
21.951129,100,32454.504834
230.540497,100,32493.350586
220.229052,81,32530.732459
28.081485,100,32564.591928
27.434038,100,32605.79441
221.757697,81,32643.839056
18.701513,82,32675.844202
0,100,32711.092223
230.343736,96,32749.948764
25.17801,100,32787.0044
30.173822,100,32827.17215
218.629056,79,32865.049144
26.830329,100,32899.796031
0,100,32938.794192
25.853769,100,32977.727654
20.095795,100,33018.494033
22.730062,100,33058.673376
0,100,33098.518687
0,100,33136.941609
26.72261,100,33178.843502
221.292048,84,33217.270208
227.122856,94,33251.272254
23.651625,100,33288.119067
21.656075,100,33329.710348
16.207505,100,33369.914027
25.990745,100,33407.557501
0,100,33444.796149
25.738449,100,33483.920321
26.293967,100,33524.007761
230.618912,95,33566.358186
25.502262,100,33605.667709
224.018234,83,33645.080661
28.690988,100,33678.906949
23.819789,100,33716.705031
223.333636,88,33755.671295
231.910413,94,33790.620084
27.314897,100,33829.024725
217.511681,83,33868.916388
23.470429,100,33903.729289
29.223613,100,33944.98194
3.658363,100,33986.305704
228.405731,97,34025.407478
219.86645,90,34062.440639
20.499817,100,34098.543959
219.95883,85,34137.754857
26.708583,100,34174.052349
20.553925,100,34215.345375
25.289093,100,34255.679143
28.651173,100,34296.944922
24.921633,100,34337.171146
21.131914,100,34375.308136
30.200344,100,34415.434419
230.622026,96,34453.893267
24.304037,90,34492.301306
225.47629,79,34527.57123
227.434084,88,34560.178829
219.534509,79,34594.075904
21.8541,86,34628.815208
20.67894,100,34662.833995
222.167979,84,34701.395203
21.483861,100,35013.138765
227.50247,91,35051.706684
24.762289,100,35089.063055
2.41512,100,35129.078001
225.588801,85,35166.825997
26.965356,95,35201.365988
23.688968,100,35239.259647
28.418531,100,35278.62999
221.78859,81,35316.480342
229.23556,98,35349.349314
227.511349,92,35387.518042
228.190366,91,35423.486219
23.062474,100,35461.283033
20.154982,100,35500.427407
27.569383,100,35538.578179
33.334532,100,35580.029189
27.433008,100,35618.167058
24.433819,100,35658.88301
26.403275,100,35697.227596
26.943623,100,35736.109261
23.198608,90,35775.68169
22.721231,100,35813.671463
223.703759,91,35853.240025
219.325951,84,35889.007559
0.513854,85,35920.93405
223.83406,92,35955.961761
223.399951,88,35992.301788
2.918849,100,36028.60778
23.159777,100,36068.46953
226.052945,89,36106.303997
28.93053,100,36142.374923
224.764069,86,36182.219877
225.916298,88,36216.842681
17.25696,100,36253.590196
224.212958,92,36291.950514
27.971346,100,36328.002105
230.156745,97,36364.927948
29.29683,96,36401.874792
222.899797,86,36438.751221
223.403901,89,36472.203008
26.699136,100,36506.705417
228.410771,95,36544.476095
28.85373,100,36582.623374
26.30071,89,36618.341073
225.283511,88,36652.400149
17.906367,100,37681.247962
228.107194,92,37720.155187
0,30,37750.335964
17.257056,100,37770.73161
23.41978,100,37812.057868
22.568241,100,37850.429985
29.012094,100,37889.930744
23.574116,92,37926.312096
224.079736,91,37962.554474
25.639518,100,37999.174215
30.15372,100,38037.863781
22.864306,100,38076.371454
232.463398,96,38113.514015
24.837068,100,38151.762538
24.449486,100,38191.324583
19.901985,100,38228.913579
25.636797,91,38267.567228
21.229144,100,38305.508415
227.76863,98,38346.072099
24.128155,100,38384.567734
22.876338,100,38422.987929
29.952078,100,38462.450632
228.191481,100,38502.624474
228.199789,96,38542.480182
227.99722,97,38580.407389
20.389739,100,38618.113408
27.636778,100,38658.19507
19.846508,100,38696.661322
23.127874,100,38735.502696
229.49857,96,38776.473963
223.309685,86,38812.784031
23.866401,100,38847.10603
0,14,38878.911546
228.084592,94,38892.868536
228.366694,90,38928.866673
24.306075,100,38965.810671
223.047672,89,39004.994871
231.995337,98,39042.326802
23.450519,100,39080.751209
225.381999,88,39120.604979
32.017668,100,39155.940962
26.031942,100,39195.171054
221.07676,81,39233.87939
227.775077,94,39268.666906
224.087348,88,39307.073439
225.317774,95,39341.301105
22.867529,100,39377.506109
25.788715,100,39416.134205
228.979968,96,39456.847048
26.523299,100,39495.505861
26.312221,100,39534.287143
25.258697,100,39574.377794
26.24944,99,39611.384125
23.45111,100,39650.805513
225.99919,92,39686.771225
0,15,39716.214945
25.703551,100,39730.161744
0,9,39761.316071
29.493371,100,39777.96748
26.580409,91,39815.324828
23.925049,100,39851.154989
27.399414,100,39890.915086
26.574766,100,39931.297432
0,17,39964.109647
227.403171,92,39978.498733
27.185623,100,40016.494787
25.582355,100,40055.616919
24.254384,100,40094.57228
25.411122,100,40136.271618
23.904637,100,40174.866777
27.843505,100,40211.937315
24.951779,100,40251.340188
225.916467,93,40289.300855
26.451447,100,40327.161381
230.989238,93,40365.164375
21.440257,100,40400.942526
228.068055,85,40440.754616
23.480371,100,40476.644713
225.868403,88,40513.691148
27.002044,100,40550.398916
231.260733,97,40590.567093
22.913222,100,40630.440093
226.129739,99,40669.350009
0,9,40701.197497
21.836437,100,40713.995806
222.799654,90,40753.05887
33.576305,97,40789.319729
223.204771,88,40826.70671
30.322389,100,40864.082905
21.562126,100,40903.874597
23.434626,100,40943.415468
28.895769,100,40981.211734
27.733632,100,41019.709042
30.023501,100,41058.550856
232.247975,97,41096.83286
26.837991,100,41135.038861
221.518613,85,41174.61976
25.548841,100,41207.877685
24.36663,100,41249.06501
26.681903,100,41288.004187
23.991754,100,41327.509301
230.008477,91,41366.47617
20.260866,100,41403.555378
0,71,41439.950447
29.418854,100,41470.871075
0,32,41505.750836
222.223641,87,41523.58416
26.086755,100,41560.367897
227.858272,99,41600.219904
24.660743,100,41902.318797
228.586369,96,41940.678629
27.370196,100,41977.860699
27.789708,100,42017.805922
22.635971,100,42056.743713
225.429211,91,42096.679631
24.243776,100,42133.058578
0,35,42167.363915
231.342398,94,42185.498861
28.434926,96,42221.966616
221.246435,84,42258.114276
20.59869,100,42294.083947
223.830822,93,42331.317384
224.896181,89,42368.073056
24.774026,100,42402.883316
235.554498,97,42441.18395
29.057286,100,42478.283311
22.343503,100,42517.83224
223.206906,88,42555.589574
222.254042,88,42591.248764
222.516644,87,42626.909281
0,34,42658.609421
232.734786,96,42678.563412
32.27813,100,42716.333878
228.774284,96,42755.678122
22.069338,100,42792.912807
226.924431,98,42831.458684
17.629236,100,42869.915611
230.241755,92,42908.438594
22.48708,100,42944.725177
230.771303,90,42980.51865
29.117797,96,43015.911466
34.194079,100,43054.41427
25.548281,100,43094.267036
221.189151,83,43132.166924
22.937547,100,43166.107057
223.457001,86,43203.352841
19.852885,100,43238.177604
24.738641,100,43278.597018
28.19829,100,43319.355701
24.640407,100,43357.458163
228.102563,87,43397.367394
28.89708,100,43431.647893
27.621077,90,43469.549668
223.797894,89,43763.92161
21.38667,100,43801.702382
0,39,43834.514452
19.582342,100,43856.839008
223.322573,87,43892.634398
0,8,43919.752017
20.918023,100,43931.635433
0,51,43966.091283
21.285443,100,43991.49536
20.451261,100,44029.069996
24.069258,100,44068.254335
229.148237,95,44105.31888
0,1,44136.007797
231.17492,97,44145.63562
26.193436,100,44183.996824
22.206837,100,44223.019929
28.35157,100,44262.372379
31.446704,100,44303.46005
225.064914,89,44339.878829
23.204556,87,44375.034269
34.892723,100,44413.087328
26.705928,100,44706.432006
229.887674,98,44743.476787
229.969425,97,44780.394413
15.015341,100,44817.583452
225.316052,91,44856.833904
225.412472,91,44892.674584
226.511846,90,44931.093305
25.700832,100,44966.738999
25.131091,100,45005.859121
26.525019,100,45044.018054
226.524673,95,45083.801717
0,51,45116.361878
21.484928,100,45141.942253
222.99906,90,45179.917021
221.993259,86,45214.030582
231.084934,91,45247.454911
225.560494,98,45283.588798
25.917995,100,45323.097895
19.202116,100,45360.5441
223.62977,84,45398.645559
27.778874,95,45435.682954
25.776918,100,45474.319188
24.026602,100,45513.83766
27.51984,100,45552.566906
27.761159,100,45590.683314
226.513163,97,45629.354506
228.54619,99,45668.697525
225.024211,97,45707.003641
0.006212,89,45744.334294
22.899745,100,45779.104399
220.803147,87,45816.20413
230.198473,100,45851.342921
223.42802,87,45890.056619
233.465346,99,45924.69743
21.457707,100,45963.559569
221.734219,83,46001.862697
222.367586,87,46033.798381
233.234345,95,46068.724275
224.128678,91,46104.589663
23.059652,99,46142.535454
219.577538,85,46178.924283
22.20887,100,46214.653604
28.645535,100,46252.736036
226.050211,89,46289.703412
223.997669,89,46325.416489
233.790962,96,46359.992719
26.975469,100,46396.277661
222.491648,82,46433.305497
31.023401,96,46465.453571
25.218401,100,46501.877343
23.49306,100,46540.535747
23.08447,100,46579.402118
23.855615,100,46618.181209
226.168264,90,46657.835157
24.079264,100,46692.759854
223.439706,88,46731.994779
232.314045,96,46766.625293
0,1,46796.581625
228.584433,92,46806.265533
24.316729,100,46843.086721
24.499579,100,46880.722706
26.900726,100,46918.976017
24.784422,100,46958.338843
230.985432,92,46996.317208
221.43774,80,47029.863924
27.721266,100,47063.195285
230.579688,94,47099.583068
232.217288,92,47134.915485
232.202104,100,47171.346422
0,12,47202.058779
234.664778,99,47214.246942
16.182308,100,47252.659804
229.13464,93,47290.13381
230.362308,98,47325.479564
225.520577,82,47361.746819
21.5349,100,47395.65913
30.168488,100,47434.677342
226.220072,91,47473.598302
25.387708,91,47509.707304
25.86145,90,47544.616199
20.639634,100,47580.781033
226.087436,88,47617.664991
23.881436,100,47652.974633
25.538077,100,47690.405013
25.26892,100,47729.391074
23.359343,100,47767.397494
222.548196,85,47804.42707
23.069401,91,47839.215116
0,15,47867.816772
22.591688,98,47881.275914
228.348092,84,47919.350072
27.868553,100,47953.871866
25.588005,100,47993.30177
227.902005,100,48031.907897
18.67291,100,48070.458404
0,9,48101.252156
32.265402,100,48113.266032
228.677552,99,48151.741905
21.191168,100,48188.85244
220.672081,86,48227.274904
229.287436,100,48263.071713
230.837718,99,48303.097775
26.211746,100,48341.5196
27.386851,100,48379.385057
228.62672,98,48419.134034
34.736968,100,48459.645336
25.642968,100,48497.329753
27.321363,100,48537.20931
26.245203,100,48574.864038
22.475219,100,48614.062407
221.911865,85,48650.765593
0,10,48678.940544
223.92581,87,48690.523981
23.359325,100,48725.992983
0,10,48758.329707
31.963488,100,48771.875516
23.800738,100,48812.96858
230.812298,94,48851.759824
22.216248,100,48889.75578
34.930593,100,48928.878823
23.153619,100,48967.815842
24.06678,100,49005.990713
22.791451,100,49045.194382
19.157909,100,49084.096404
230.175725,93,49122.274947
225.959572,84,49155.604066
0,9,49181.653126
20.042337,100,49193.256352
27.319178,100,49231.559331
25.333409,100,49271.686446
32.178747,100,49311.779185
227.878178,90,49352.200332
224.336315,84,49386.575853
23.256821,100,49421.32726
23.99878,100,49460.950428
227.778416,87,49497.458626
18.016503,100,49533.263379
19.78921,100,49572.451067
21.325553,100,49610.494903
35.155385,100,49648.612884
26.434037,100,49688.426104
224.279711,88,49727.187364
25.268517,100,49765.131546
226.113762,82,49802.575745
17.572157,100,49836.707624
22.227778,100,49876.709632
18.522558,100,49915.535392
224.261133,92,49953.903847
24.397206,100,49989.657752
224.905788,88,50029.355742
33.429369,100,50065.104623
221.897588,83,50101.750237
24.39085,100,50137.843411
26.887693,100,50176.723678
225.712037,94,50214.915795
222.063028,82,50253.106261
227.769781,88,50286.469544
225.912377,91,50321.933017
0,9,50350.813628
25.092093,100,50363.347133
230.734446,98,50402.289208
222.656242,92,50439.6702
221.53888,84,50476.590914
21.49637,100,50511.326913
224.922361,94,50550.597762
23.194803,100,50588.017779
219.606809,89,50625.978634
24.69057,100,50661.419203
21.50647,100,50700.071521
19.497295,100,50740.715445
23.274203,100,50780.714977
30.851304,100,50820.455796
22.330304,100,50861.585109
26.931993,100,50901.735278
227.444053,90,50941.692243
22.465249,91,50975.917481
22.866368,90,51013.394167
225.921648,93,51048.873138
226.288396,91,51085.581703
23.489394,100,51122.705214
25.720094,100,51161.972367
27.283881,96,51200.040737
5.751469,100,51237.507912
22.609924,100,51275.406132
24.757436,100,51313.589605
21.139081,100,51355.23957
227.135104,90,51395.226395
226.404376,91,51429.999414
229.300749,96,51466.920524
30.328343,100,51505.593969
0,100,51544.334008
230.730086,95,51582.516762
22.067247,100,51619.942716
224.241089,94,51657.092901
222.675479,83,51692.088299
26.675521,100,51726.573665
25.560894,100,51764.103488
227.833022,93,51801.840326
228.494742,97,51837.07774
228.083124,100,51875.38745
0,100,51915.533767
220.676488,89,51955.130954
24.907562,100,51990.592459
23.657617,100,52028.203875
28.968856,100,52066.070058
26.077981,100,52105.469349
26.621279,100,52146.560764
26.336889,100,52186.17236
222.963695,90,52225.147106
27.734937,100,52260.244864
29.550939,98,52300.523437
25.644565,100,52339.299809
223.34664,83,52376.839815
223.382285,91,52410.721978
24.600117,100,52449.21594
228.457512,97,52490.798302
30.269196,100,52529.064967
226.69486,97,52568.644399
19.900123,100,52604.880441
224.75512,90,52643.377419
23.624633,100,52680.684192
23.164511,100,52718.252959
24.301545,100,52757.623322
223.827505,93,52795.329913
26.995517,100,52832.095991
225.52899,92,52869.851988
26.962335,100,52906.308729
32.428625,100,52944.680609
0,9,52975.551038
24.203794,100,52988.72571
225.414613,91,53026.916474
23.183923,100,53062.607698
0,10,53094.563013
25.816436,100,53107.534824
221.798727,89,53146.44705
224.853234,93,53182.418792
226.506981,95,53218.82549
0,9,53249.078766
22.721967,100,53262.738235
224.319214,87,53299.98584
28.615229,100,53333.980203
0,10,53366.574164
23.524129,100,53379.653432
26.392692,100,53421.014019
22.722362,100,53460.911144
28.380334,100,53500.321958
16.763866,100,53540.126354
25.825943,100,53580.929632
30.112549,100,53618.93482
17.538226,100,53657.776286
25.342557,96,53696.883777
22.026668,100,53736.577788
226.813346,96,53775.712218
29.144108,97,53813.877317
28.716476,100,53854.079922
26.428217,100,53894.955429
23.820443,100,53933.32369
220.51868,83,53970.941127
222.61691,92,54003.234692
23.744271,100,54040.233749
225.020774,90,54078.660644
0,13,54109.943215
0,9,54118.125599
0,9,54125.044713
29.237683,100,54138.157391
28.878295,90,54177.152585
23.806363,100,54213.922779
0,10,54246.824481
227.556952,96,54260.037969
227.391058,94,54296.606076
222.083392,85,54333.829979
17.671114,88,54367.967292
21.403928,100,54402.664531
21.371698,100,54442.135593
23.725047,100,54481.578235
23.358652,100,54522.512244
30.005648,100,54561.444568
21.675913,100,54600.265189
25.117084,100,54638.324142
23.615685,100,54676.910986
223.744366,83,54716.47514
24.981358,100,54749.842435
21.606022,100,54788.096734
26.919076,100,54828.042804
221.855063,86,54865.2948
25.774861,100,54900.25992
25.012399,100,54937.85263
219.083364,84,54975.772932
220.030498,83,55008.788524
225.063933,90,55040.713211
227.301704,94,55075.545043
21.433587,100,55111.975851
23.355432,100,55148.183563
23.411373,100,55186.78369
221.260333,86,55224.460286
19.449338,100,55259.372161
24.020621,100,55297.457397
221.017034,86,55333.864353
23.954512,100,55366.989282
24.26764,100,55404.109145
22.01587,100,55443.672787
17.025849,89,55481.441593
19.249504,100,55516.13739
27.35872,100,55553.973428
23.886577,100,55592.626259
223.388132,95,55631.735482
22.265667,100,55668.066351
29.55296,100,55708.208931
30.192715,100,55745.299401
26.424971,100,55782.798435
224.246099,97,55819.60352
14.145675,91,55857.953259
10.656764,88,55892.932614
219.25477,90,55926.603329
20.421348,100,55961.643724
22.285016,100,55999.660672
22.849394,100,56038.444329
15.691061,84,56076.124209
0,10,56104.139583
25.791374,100,56117.646483
222.386289,96,56156.062621
225.682803,99,56196.441092
25.274005,100,56234.525579
18.508012,100,56273.455673
22.280693,100,56310.780483
25.756989,100,56347.785069
24.255493,100,56385.869558
25.532302,100,56425.016375
23.436321,100,56464.824351
225.378079,95,56503.016921
25.814107,100,56539.702043
27.067599,100,56578.531883
21.684438,100,56616.41373
0,9,56647.951251
223.113919,95,56660.846145
0,10,56690.386054
26.264654,100,56703.032156
25.916232,100,56741.449634
26.087584,100,56778.390763
24.145213,96,56817.157249
25.837992,100,56853.597965
26.30704,100,56891.555202
221.43385,95,56931.236995
24.304664,100,56969.085449
24.505531,100,57008.257768
1.72114,100,57046.330729
0,9,57076.650846
225.497951,95,57088.402333
224.74133,92,57124.824757
21.836615,100,57161.662326
222.938147,95,57199.726359
220.658912,84,57237.119845
21.23223,100,57270.510862
27.259357,92,57308.576499
229.669948,95,57344.443825
227.704095,93,57381.07316
19.754915,100,57417.963055
23.877145,100,57454.273661
22.048953,100,57493.188966
223.402849,84,57530.385155
225.658437,96,57567.569607
225.249657,89,57603.828922
27.791869,100,57640.217394
220.923697,89,57677.036912
25.768553,100,57711.199134
29.454871,100,57749.883642
0,9,57781.096222
25.063491,100,57792.931414
0,48,57826.741706
0,35,57843.467139
21.804502,100,57863.248648
29.371962,100,57902.476296
18.398884,87,57941.118231
19.405075,100,57978.944706
0,94,58018.960493
22.249366,100,58057.913929
0,78,58095.13638
22.404216,100,58128.283456
224.124512,89,58164.356025
27.953447,100,58198.962775
221.899291,84,58236.887665
21.537598,100,58271.03078
18.011954,77,58308.493337
17.979906,100,58343.770318
22.790923,100,58382.89865
22.789115,100,58419.825173
20.568081,100,58457.621976
28.507523,100,58496.124172
21.428124,100,58535.376452
225.779533,93,58572.503572
226.5229,96,58609.331015
16.457328,78,58646.747762
18.781676,100,58678.84412
226.611883,93,58715.803834
24.959841,100,58751.366712
26.6657,100,58789.237448
18.380722,100,58829.063805
228.748849,99,58866.358603
225.703088,91,58906.442286
21.368351,100,58943.280775
