#{"t_start": 1643653368.48495, "env_id": "ShelfEnvironmentPositioningURSim-v0"}
r,l,t
-49.888727,50,4201.913814
-47.798394,50,4228.48214
-43.272645,50,4255.756027
-48.239246,50,4274.308105
-66.960854,50,4292.393313
-55.183731,50,4314.098321
-47.546013,50,4337.624979
-62.97423,50,4358.468888
-50.921028,50,4388.203146
-62.266912,50,4414.790954
-67.092657,50,4432.827254
-408.570357,8,4458.338322
-410.720449,10,4463.5693
-61.82009,50,4473.730952
-36.883316,50,4495.107033
-76.361427,50,4514.101349
-61.397354,50,4534.528231
-70.239475,50,4561.150481
-68.321934,50,4580.123138
-55.391628,50,4597.157739
-56.477855,50,4620.690132
-55.616972,50,4652.365338
-68.669013,50,4667.481297
-55.855927,50,4693.226324
-55.061851,50,4718.222904
-54.047916,50,4736.284315
-73.335518,50,4750.614785
-71.257712,50,4777.684897
-57.913334,50,4791.30527
-72.489432,50,4819.327712
-56.000537,50,4838.954194
-58.622711,50,4856.8733
-66.738283,50,4870.545171
-75.008058,50,4885.366593
-50.256305,50,4900.878284
-55.749661,50,4924.382115
-72.202974,50,4941.761191
-44.41853,50,4968.284073
-79.42712,50,4994.90981
-76.963635,50,5025.610325
-70.693626,50,5058.228575
-52.082491,50,5072.597099
-58.619205,50,5092.069015
-53.650969,50,5105.136313
-56.241968,50,5130.94866
-75.212848,50,5146.080405
-63.935461,50,5162.453102
-59.586019,50,5187.255931
-51.696873,50,5207.48062
-52.849206,50,5221.978919
-71.606645,50,5244.911195
-69.467854,50,5259.517836
-56.635258,50,5281.605814
-60.060411,50,5302.63017
-57.034848,50,5316.422989
-68.424743,50,5340.262549
-51.985812,50,5372.701383
-50.630695,50,5386.14891
-58.844377,50,5423.764962
-46.951988,50,5440.988311
-62.12604,50,5462.986535
-50.312039,50,5480.534814
-56.697252,50,5498.006865
-49.594691,50,5510.822725
